ID_REF,GSM1276660,GSM1276661,GSM1276662,GSM1276666,GSM1276667,GSM1276668
8124331,2.49393,2.68316,2.43325,2.71333,2.88049,2.70035
8124335,2.46557,2.3239,2.02991,2.25711,2.07517,1.88533
8124337,1.84313,2.31053,2.29092,1.91969,1.78639,2.02721
8124351,2.54031,2.40579,2.37109,2.23557,2.14461,2.37056
8124365,2.90465,3.10945,3.20465,3.11143,3.26583,3.28645
8124380,3.0354,2.93517,2.80003,3.01108,3.0045,3.0171
8124385,6.61784,6.65225,6.79514,4.8027,5.21411,4.71474
8124388,7.52568,7.39804,7.00501,5.20448,5.27681,5.06186
8124391,6.25396,6.28397,6.28802,4.22162,4.45395,4.10656
8124394,3.90372,4.10161,3.94465,3.20423,3.30964,3.69972
8124397,6.70584,6.08855,6.24823,5.10672,5.0494,5.08075
8124402,2.81788,3.13659,2.73932,3.22149,3.54773,3.22093
8124406,5.78717,5.15,6.12923,5.18785,5.14118,5.24789
8124413,5.20753,4.76901,4.65678,3.55347,3.75158,3.39841
8124416,7.88873,8.04425,8.1634,6.45349,6.52558,6.51576
8124423,5.33197,5.00436,5.22838,5.52817,5.30643,5.14692
8124430,7.16304,7.0686,6.6657,5.67471,5.60594,5.47619
8124433,2.42121,2.4907,2.50192,2.47479,2.64736,2.43889
8124437,6.48836,6.12927,6.14534,5.17805,5.31009,4.98854
8124440,5.4302,5.68732,5.38692,4.2865,4.49959,4.09902
8124446,4.85934,4.39472,4.64422,4.54464,4.31806,4.53183
8124448,5.59215,5.68411,5.89684,6.32509,6.46877,5.88106
8124455,1.4671,1.42658,1.44686,1.42202,1.30029,1.52067
8124457,1.8589,1.4479,1.71411,1.57586,1.90364,1.6607
8124459,4.81089,4.5963,4.39005,4.12609,4.21895,3.90215
8124467,3.83533,4.36659,4.0081,3.56493,4.0871,4.06909
8124469,7.52102,7.44348,7.55635,7.08596,7.08265,7.16244
8124482,1.20436,1.56028,1.43557,1.35346,1.42537,1.31838
8124484,4.60009,4.39519,4.6651,4.25929,4.28843,4.20289
8124492,7.49825,6.99459,7.20822,8.22821,8.16059,8.15055
8124495,2.61687,2.97405,2.79222,2.8678,2.89486,2.65575
8124498,1.17944,2.07931,1.30635,1.2184,1.29905,1.13302
8124500,2.01513,2.49057,2.2353,2.42157,2.15165,2.26683
8124502,5.53431,4.54691,4.55968,4.42648,4.09821,4.06255
8124510,4.33175,4.68589,4.52993,3.922,3.88667,4.09046
8124518,3.88411,2.33091,2.75823,1.96332,2.07985,2.11562
8124521,7.51391,7.26755,7.27085,6.11468,6.25524,6.1376
8124524,4.62486,4.62198,4.7219,3.85211,4.05448,4.00583
8124527,9.29155,9.14852,9.14054,7.05792,7.1066,6.76775
8124531,9.23062,9.08091,9.22395,7.24455,7.25954,6.99046
8124534,6.29124,6.48232,6.49839,4.62294,4.8678,4.35853
8124537,5.34448,5.02318,5.51388,4.16561,4.14199,4.14173
8124540,4.29841,4.06444,3.92581,3.16037,3.59498,3.6665
8124547,1.84169,2.01457,1.83475,1.89876,1.77294,2.02727
8124549,2.12666,2.38762,2.41253,1.88427,2.2729,2.19761
8124551,5.50575,5.51798,5.51248,5.33611,5.54169,5.47592
8124553,4.34609,4.49329,4.01671,3.80511,4.19144,3.92393
8124562,3.12454,3.17217,2.89284,2.79505,2.90463,2.78664
8124574,4.15531,3.95178,4.06917,3.71483,3.65844,3.43477
8124583,2.92891,2.96543,2.93574,2.86348,2.70398,2.72327
8124588,2.38568,2.87753,2.46253,2.42506,2.68381,2.75935
8124594,2.87345,2.92995,2.79021,2.78182,3.07253,3.01075
8124604,2.79388,3.37458,3.21974,3.21134,2.66854,3.08195
8124606,2.01063,1.81887,1.72022,1.60161,1.7334,1.63101
8124608,1.69712,2.12199,1.87624,2.06742,2.34503,2.27556
8124610,6.7565,6.48675,6.69192,6.58418,6.62796,6.42553
8124622,2.81346,2.89229,2.68918,2.92167,2.87853,2.88486
8124630,2.25917,2.30398,2.45712,2.61662,2.33715,2.06254
8124632,2.54134,2.91947,3.20586,2.79018,2.76897,2.56821
8124634,2.37216,2.37878,2.64141,2.56183,2.3421,2.45682
8124636,1.71658,1.98457,1.86383,1.80724,1.78019,2.0004
8124639,1.69705,1.80406,1.74766,1.47671,1.78627,1.67983
8124645,3.00346,2.70908,2.37865,2.48264,2.57888,2.65368
8124648,2.37345,2.56536,2.78015,2.56288,2.33543,2.39366
8124650,3.37429,3.10904,2.96173,2.88529,3.0774,2.78367
8124654,3.62556,4.04734,3.55095,4.12284,3.90519,4.09243
8124684,2.90398,2.81316,3.21079,3.11299,2.56779,2.94677
8124689,5.00214,4.8472,4.65438,5.61636,5.44445,5.96238
8124691,4.33301,3.68966,3.78189,4.08655,3.55655,3.90691
8124695,4.56169,4.64833,4.66449,4.60558,4.4368,4.70091
8124707,3.52423,3.91628,3.78075,4.57089,4.63849,4.63675
8124716,2.80408,3.21235,2.89211,3.22397,3.12899,3.36892
8124726,5.57366,5.62614,5.86044,6.4327,6.47528,6.5237
8124742,5.23006,5.2265,5.191,5.12549,5.06715,5.18094
8124756,7.27913,7.43511,7.4888,7.40636,7.42201,7.40345
8124775,6.01569,6.10433,6.05128,5.85965,5.86558,5.82985
8124798,6.01486,6.00792,6.00571,6.50918,6.26614,6.60672
8124806,4.98547,4.91467,4.93461,4.26143,4.45988,4.41446
8124813,5.84483,5.84809,5.98524,5.36465,5.18462,5.17352
8124828,5.83902,5.6067,5.80062,5.99628,6.12825,5.96185
8124846,1.27249,2.11414,1.17013,1.91708,1.81507,1.19829
8124848,5.07115,5.34815,5.10764,6.20266,5.97845,5.99263
8124855,3.32352,3.64357,3.74299,3.42569,3.79159,3.73793
8124859,4.311,4.50032,4.17027,4.721,4.76279,5.21126
8124862,4.15061,4.71794,4.40636,4.85172,4.6317,5.01191
8124865,4.3988,5.31412,5.03302,4.81905,5.06973,5.07264
8124868,4.50348,4.42009,4.44293,4.49989,4.52064,4.56996
8124889,4.28817,4.45179,4.45798,4.6342,4.46776,4.60491
8124897,1.99607,2.54304,1.94222,2.13483,2.16219,2.40941
8124901,9.23544,9.2623,9.25698,10.45136,10.35191,10.56125
8124911,10.0249,10.08571,10.04494,11.25761,11.16521,11.35708
8124920,3.05337,3.09632,3.13888,3.01156,3.35596,3.15738
8124922,1.91549,1.9395,2.15046,1.72743,1.82364,1.80773
8124924,3.76755,3.91265,3.84651,3.60616,3.63175,3.44463
8124926,9.94082,9.95378,9.96745,9.43999,9.32942,9.52926
8124940,5.23924,5.03226,5.04033,5.79384,5.3864,5.05346
8124942,2.94598,3.09285,3.11454,3.23971,3.02888,3.51805
8124950,6.44473,6.45537,6.59004,6.6795,6.58103,6.83448
8124955,4.27262,4.44595,4.23671,4.49664,4.28057,4.46634
8124967,8.45478,8.49802,8.62137,8.36655,8.37847,8.52516
8124994,5.46806,5.69791,5.6958,6.02034,5.77333,6.03103
8124998,5.63165,5.56503,5.57949,5.42305,5.31649,5.36721
8125007,4.67016,4.79473,4.66292,4.49762,4.30194,4.59488
8125017,6.2412,5.98465,6.32342,6.16069,6.21435,6.15886
8125038,4.6884,4.76602,4.75944,5.27739,4.80186,5.13339
8125042,3.81174,3.92188,4.08062,3.95865,3.78282,4.01128
8125048,4.37333,4.76878,4.68828,4.62726,4.50357,4.803
8125059,9.5972,9.55081,9.58781,9.75249,9.7015,9.86447
8125072,4.25085,4.40069,4.41133,4.46531,4.57866,4.32896
8125091,7.53529,7.43359,7.38346,7.27297,7.33328,7.44566
8125123,5.84243,5.99982,5.71446,5.60402,5.65424,6.083
8125125,6.51455,6.36597,6.28534,6.21338,5.91578,6.05346
8125134,4.4156,3.73234,4.03919,4.11289,4.12611,3.95013
8125139,7.9921,8.09209,8.11324,8.03193,8.05772,8.09396
8125149,3.89597,4.07305,4.19257,4.13119,4.0939,4.16295
8125172,6.93632,7.089,7.07994,5.90813,6.04484,6.02957
8125201,4.16458,4.49458,4.50418,4.69118,4.58439,4.84335
8125204,7.2078,7.16533,7.19705,6.89632,6.88203,7.00231
8125220,5.43039,5.64326,5.67965,5.17048,5.19544,5.15087
8125234,3.7612,3.88241,3.71832,3.98171,3.83644,4.01256
8125289,3.71243,3.99553,3.88314,4.26281,3.94654,4.28483
8125295,7.65582,7.4464,7.52001,6.96874,7.00944,7.07613
8125316,3.69364,3.99744,4.09352,4.07424,3.97887,4.39068
8125321,4.97442,5.12211,5.04053,5.0956,5.09894,5.14477
8125328,6.93872,7.07363,7.0376,6.42004,6.45096,6.53425
8125341,5.04759,5.07673,5.24606,5.25815,4.77728,5.11219
8125360,6.10852,5.96463,6.10724,6.3746,6.25256,6.4567
8125373,5.67058,5.58626,5.8429,5.87528,5.65323,6.09584
8125383,4.82081,4.99969,5.0689,5.16338,5.06954,5.25468
8125415,2.10142,1.88952,1.93912,2.05339,1.90503,1.93163
8125426,4.82379,5.00529,5.07827,4.90199,4.82743,4.99332
8125434,2.59306,2.22876,2.40972,2.46351,2.35772,3.28876
8125436,5.88436,5.73495,5.77665,5.14917,5.2244,5.11231
8125443,1.80383,1.91627,1.9786,2.21598,1.79819,2.28958
8125445,2.23214,2.76701,2.35084,2.48231,1.77868,2.55011
8125447,4.65779,4.82993,4.88515,4.51043,4.49552,4.23143
8125461,2.08386,2.82233,2.63541,2.56856,2.38734,2.49843
8125463,3.76143,3.96985,4.03567,3.83107,3.64423,3.76406
8125470,3.68413,3.4246,3.6426,3.97872,3.98428,3.9059
8125483,7.00772,6.77745,6.96643,8.08008,8.16178,8.1225
8125500,7.88154,7.43519,7.68134,8.92122,8.82341,8.88276
8125512,7.80634,7.85859,7.80952,10.69679,10.66567,10.764
8125527,2.56846,2.7555,2.66724,2.74242,2.68622,2.86361
8125530,4.25445,4.26392,4.17231,4.14039,4.01458,4.15985
8125537,5.21136,5.23383,5.27461,4.4746,4.63965,4.68857
8125545,4.42138,4.27143,4.30961,4.51194,4.25359,4.3617
8125556,3.95071,3.64519,3.74814,4.24453,4.18747,4.34083
8125563,2.44387,2.57574,2.66711,2.56686,2.32929,2.89089
8125568,4.73401,4.97192,5.02513,5.24022,5.13252,5.40423
8125638,6.30248,6.60554,6.47934,6.39912,6.20206,6.45127
8125649,8.56089,8.24567,8.35149,8.07189,8.01187,7.99372
8125671,6.9576,7.04289,6.75379,6.54799,6.65721,6.5323
8125687,5.92273,5.97003,5.99323,4.58433,4.66383,4.82819
8125713,7.54899,7.41301,7.67858,8.5461,8.40019,8.56312
8125731,5.38254,5.32634,5.44581,5.67581,5.71247,5.83446
8125734,6.43127,6.08088,6.38381,6.01833,6.095,6.04706
8125748,7.54616,7.35707,7.43928,6.90267,6.7575,6.76491
8125750,10.70845,10.6103,10.68884,10.46798,10.39463,10.4103
8125752,8.09733,8.04165,8.16109,7.43374,7.22311,7.40505
8125766,6.72225,6.81227,6.83141,7.6226,7.48997,7.68703
8125772,4.40604,4.63111,4.4238,4.4561,4.34649,4.66356
8125775,7.76888,7.9378,7.70327,6.73769,6.81517,6.64645
8125780,3.47174,3.83231,3.66423,3.88595,3.70536,3.7751
8125788,7.24451,7.35532,7.33589,7.37654,7.31324,7.4961
8125798,4.42624,4.76645,4.49963,4.6889,4.69586,4.85958
8125805,4.49725,4.59355,4.47815,4.76367,4.73961,5.05377
8125818,5.91001,6.0588,5.86647,6.064,6.25573,6.24978
8125825,8.26013,8.24053,8.16424,7.57222,7.75656,7.58911
8125835,9.74477,9.69867,9.78093,9.41126,9.38772,9.57565
8125843,4.52187,4.50392,4.14034,4.35591,4.45719,4.8192
8125850,7.23176,7.25635,7.29154,7.47548,7.40924,7.36761
8125857,5.33568,5.08113,5.29374,5.39723,5.60715,5.26397
8125859,7.34849,7.21357,7.4581,7.32406,7.3557,7.29299
8125870,2.72923,2.86056,2.82603,2.79249,2.93591,2.79001
8125887,4.39362,4.60975,4.38451,4.72307,4.49127,4.71668
8125903,4.39764,4.6212,4.4609,4.45238,4.4539,4.68834
8125919,7.64991,7.43712,7.45417,7.83956,7.54408,7.62062
8125936,3.81179,4.09613,3.90042,4.00031,4.08836,4.24128
8125941,8.38988,8.20332,8.20583,7.3632,7.52992,7.23002
8125959,2.76197,3.06087,2.7786,2.78389,2.79507,2.67879
8125980,3.4847,3.57927,3.60118,3.97878,3.63923,3.79277
8125993,3.91514,4.41304,4.26367,6.50004,6.61509,6.53131
8126007,1.31586,1.44932,1.33602,1.45213,1.37317,1.57637
8126016,1.10074,1.3428,1.22597,1.34209,1.24205,1.30832
8126018,7.62825,7.53455,7.63831,7.27477,7.33388,7.15261
8126033,3.89116,3.71363,3.81929,3.75317,3.82306,3.99953
8126035,4.44145,4.73073,4.55846,4.61569,4.61057,4.81551
8126058,6.28015,6.35392,6.28089,6.09258,5.98816,6.12489
8126066,7.04197,7.05713,7.07459,7.27294,7.20986,7.27935
8126086,3.49917,3.43033,3.35541,3.49146,3.55225,3.43799
8126093,3.2982,3.32118,3.54549,3.28085,3.57423,3.29347
8126095,4.58363,4.49117,4.30732,4.3706,4.06463,4.28138
8126102,3.36118,3.19145,3.14157,3.32169,3.20876,3.36741
8126119,1.5978,1.68304,1.62517,2.01498,1.98644,2.50213
8126121,6.48215,6.46606,6.53803,6.24964,6.33917,6.15172
8126135,9.94862,9.85005,9.79871,9.49876,9.47876,9.41149
8126145,2.38374,2.09502,2.30394,2.45619,2.12243,2.11095
8126147,5.75139,6.01443,5.84086,5.7351,5.98379,5.71136
8126153,4.2965,4.06181,4.35472,3.50586,3.62132,3.62439
8126163,2.51625,2.5751,2.59328,2.74192,2.40499,2.62173
8126173,4.49734,4.88538,4.64644,4.68784,4.65886,4.63779
8126184,2.52371,2.80887,2.60632,2.51488,2.64401,2.70048
8126212,4.95748,5.05613,4.98634,5.57053,5.3147,5.8043
8126214,4.10171,4.09339,3.94659,4.02182,4.04688,3.9743
8126238,1.96066,1.94038,2.3414,2.17706,1.92034,2.4802
8126240,2.89138,3.11662,2.79973,3.30164,3.07062,3.1997
8126244,2.98995,3.20678,2.98207,3.67845,3.16853,3.73642
8126248,3.27198,3.28943,3.34844,3.19025,3.2448,3.52377
8126259,6.82854,6.69175,6.7438,6.81931,6.90893,6.64002
8126269,7.0429,6.97757,7.29655,6.10538,6.18825,6.21823
8126279,8.20304,7.95617,8.06973,7.08962,7.22735,7.30347
8126288,4.66921,4.34113,4.74494,4.45092,4.13545,4.39685
8126296,3.53872,3.95754,3.56853,4.08963,3.72288,4.48498
8126301,6.29261,6.86559,6.55963,6.40964,6.28014,6.69279
8126303,4.63347,4.23022,4.01353,3.84914,3.74642,3.53283
8126310,3.6765,4.09653,3.96306,3.31558,3.14217,3.21161
8126312,6.12577,6.10983,6.10167,6.49289,6.49604,6.84612
8126324,2.82713,3.34463,2.81477,3.30141,3.27856,3.44363
8126337,5.36156,5.63488,5.37373,5.34375,5.14271,5.30913
8126347,4.6164,4.70584,4.77031,4.74556,4.72378,4.84768
8126358,1.75545,2.02805,2.07954,2.33182,2.11114,2.02826
8126360,6.22327,6.36657,6.41114,5.75636,5.89309,5.71528
8126369,1.82787,1.60266,1.76283,1.52264,1.55296,1.58328
8126371,8.34338,8.56198,8.41438,7.44217,7.5041,7.66071
8126379,5.0183,5.44301,4.99023,5.49945,5.31046,5.53256
8126382,4.15778,4.08696,4.285,4.41009,4.11874,4.35234
8126387,3.69671,3.54664,3.63621,3.77095,3.51398,3.90112
8126394,8.42676,8.16797,7.99288,8.03684,8.05826,7.72965
8126402,7.48056,7.49677,7.67003,6.57925,6.75673,6.48828
8126428,8.61747,8.75984,8.79956,7.48743,7.80816,7.33331
8126432,1.03598,0.65318,0.78925,0.76371,0.66194,0.92882
8126434,1.78066,1.68769,1.39125,1.41624,1.61788,1.43303
8126436,3.39926,3.91656,3.89106,3.65591,3.2418,4.01307
8126442,6.02825,5.85901,5.99566,5.98243,5.99831,5.93301
8126446,5.39679,5.19227,5.03949,5.21742,4.86926,5.18611
8126450,9.49846,9.28687,9.48845,9.03321,9.05492,8.77936
8126452,5.2406,5.19457,5.68199,4.98706,4.81592,4.96086
8126474,7.54064,7.56799,7.58206,6.96024,6.84849,7.00818
8126482,4.29652,4.39775,4.3311,4.3002,4.52198,4.17989
8126484,4.39902,4.28074,4.06236,4.52252,4.24837,4.75759
8126486,5.69423,5.62669,5.58651,5.58574,5.48325,5.60615
8126512,7.188,7.18311,7.25225,6.54786,6.60257,6.29384
8126524,6.76377,6.62312,6.59032,6.64518,6.71108,6.62264
8126531,4.83415,5.29372,5.09266,5.26726,4.95498,5.5268
8126542,6.18698,6.26788,6.1728,5.98504,6.1219,5.90977
8126556,4.02911,4.43643,4.51563,4.57046,4.52998,4.98042
8126566,3.75015,3.82698,3.56043,3.93679,4.12466,3.87811
8126574,7.85046,7.85941,7.92583,7.4418,7.4567,7.52526
8126588,7.9272,7.94164,7.95296,7.86737,7.92837,7.85045
8126627,2.55774,2.62383,2.92385,2.70061,2.72349,2.47393
8126629,7.92622,7.92616,8.00182,8.541,8.57893,8.57883
8126646,7.27139,7.11623,6.99996,6.99135,7.11704,7.03528
8126653,6.29449,6.03902,6.16627,6.34319,6.30193,6.35101
8126658,5.78408,5.77079,5.76835,5.49543,5.44885,5.59883
8126666,6.8905,6.6765,6.69537,8.1001,7.97632,8.19959
8126674,3.24857,3.53367,3.25276,3.60407,3.52233,3.90003
8126681,5.92222,5.60352,5.93084,5.1565,5.39568,5.40913
8126705,2.1696,2.13344,2.40597,2.33335,2.41372,2.33148
8126710,4.69256,4.66729,4.73095,3.99945,4.25235,4.06846
8126729,3.94165,3.94416,3.94876,3.27722,3.47403,3.81003
8126750,2.33962,2.31204,2.32055,2.2121,2.06666,2.08053
8126760,4.29483,4.26443,4.19696,4.26443,4.51818,4.44307
8126770,2.27094,2.18832,2.17075,2.15769,2.17072,2.32691
8126784,6.64787,6.2724,6.35191,8.64134,8.311,8.3451
8126798,2.78947,2.50128,2.67257,2.80416,2.76276,2.35622
8126820,2.34168,2.80313,2.16798,2.20855,2.16395,2.41189
8126839,6.97604,6.96217,7.06751,6.06652,6.01084,6.08857
8126853,2.74425,2.90716,2.62964,4.06003,3.94918,3.93577
8126855,4.77091,4.75844,4.48672,5.20693,4.92404,5.42012
8126860,6.93673,6.87854,6.91372,6.10158,6.10389,5.7661
8126878,3.56402,3.73607,3.54344,3.64787,3.64615,3.65788
8126891,2.71908,2.61594,2.60212,2.77706,2.78053,2.70274
8126905,2.54197,2.66244,3.04404,2.41378,2.26295,2.401
8126916,2.57237,2.47849,2.86942,2.43759,2.49592,2.84872
8126920,2.15042,2.26253,2.18812,1.88134,2.36832,2.12131
8126931,1.45012,1.78886,1.71568,1.10565,1.37859,1.18236
8126934,1.49912,1.45092,1.43495,1.46088,1.79789,1.36304
8126937,3.46085,3.65382,3.22724,3.23764,3.13945,3.11382
8126939,1.51778,1.39093,1.33102,1.72018,1.61909,1.61791
8126943,1.95361,1.6549,1.78068,1.59973,1.7074,1.60077
8126946,2.43739,2.9275,2.65121,2.94401,2.9384,2.65364
8126948,2.92584,3.28034,3.34736,4.27534,4.25051,4.24658
8126950,2.61277,3.07941,2.5364,2.8157,2.9325,2.42926
8126952,10.39385,10.25782,10.21312,11.24027,11.10919,11.25475
8126954,2.38399,2.4637,2.56983,2.42941,2.47455,2.6133
8127024,3.88395,3.7514,3.78768,3.80058,3.54974,3.93238
8127031,8.84672,8.59418,8.75146,7.44843,7.46027,7.21673
8127051,7.57015,7.59007,7.61444,6.09253,6.22136,6.02438
8127065,1.57335,1.89874,1.70901,1.62521,1.83439,1.69612
8127072,2.64219,2.45656,2.70061,2.97707,2.65101,3.11344
8127079,1.95549,1.58428,1.7069,2.05726,1.89746,1.75065
8127087,2.07476,2.2662,2.06843,2.07759,2.28135,2.31682
8127094,4.04122,3.74991,3.91595,2.97022,3.13729,3.04543
8127107,2.10427,1.51738,2.63538,1.48907,2.05414,2.39613
8127109,5.76044,5.78892,5.78241,5.05455,5.27841,4.96793
8127128,5.92588,6.09987,6.07626,6.12675,6.22701,6.32256
8127130,2.10358,2.26441,1.97381,2.30481,2.12402,2.13836
8127141,1.70191,1.5035,1.85369,1.62142,1.81563,1.50621
8127143,1.81013,1.52272,1.62959,1.86613,1.60516,1.93294
8127145,10.11785,10.07914,10.13324,9.89007,9.81543,9.65593
8127156,2.99177,3.176,3.35176,2.7542,3.1151,2.66586
8127158,8.63701,8.63787,8.59994,9.61384,9.46968,9.46094
8127177,3.27729,3.24632,3.10129,3.01941,3.1087,3.2395
8127180,2.46753,2.73037,2.80611,2.78272,2.75465,2.48549
8127193,2.58248,2.61116,2.68528,2.41933,2.57423,2.21864
8127201,3.31305,2.77889,3.06579,2.81764,2.76483,2.76545
8127234,6.17879,6.01656,6.00294,5.90035,5.95169,5.74475
8127346,5.95017,5.56545,5.59858,4.94713,4.93433,4.33397
8127360,3.38399,3.94521,3.75826,3.77916,3.70194,3.94116
8127362,1.32202,1.67073,1.73527,1.39257,1.43854,1.6218
8127364,6.2961,5.5879,5.32282,5.20842,5.39925,5.48804
8127370,4.45311,4.70558,4.70042,5.74185,5.77579,5.71958
8127380,1.74495,1.70054,1.67798,1.41421,1.69384,1.72905
8127391,1.80579,2.19938,1.50438,1.61284,2.03376,1.68025
8127393,2.28005,2.24347,2.16253,2.26886,1.87992,1.86806
8127396,2.63541,2.50304,2.88876,2.4693,1.59784,1.30423
8127399,2.09919,2.03157,1.98415,1.92296,1.70646,1.84649
8127408,1.46314,1.08633,1.76698,1.42896,1.38526,1.19167
8127419,6.40726,6.50394,6.42542,5.98869,5.9749,5.94172
8127421,3.32872,3.47572,3.76902,3.53597,3.33185,4.09285
8127423,8.25898,8.5649,8.61322,8.63688,8.46823,8.2839
8127425,8.35886,8.29736,8.45941,7.74211,7.91995,7.55466
8127446,3.29296,3.10946,3.40912,3.7166,3.71274,3.76842
8127484,3.77713,3.97609,3.61198,4.12891,3.91029,4.25988
8127496,2.03616,2.36622,2.05192,2.11802,2.21173,2.26322
8127498,2.57552,2.49262,2.27553,2.69927,2.72883,2.77672
8127500,2.90632,2.7514,3.15417,3.33297,3.19555,2.8954
8127502,4.19167,3.8746,3.95522,3.28245,3.69152,3.73666
8127507,2.93719,2.77481,3.06671,2.52139,2.33485,2.65895
8127509,1.52775,1.596,1.51989,1.77663,1.92935,1.68722
8127511,3.96735,4.26461,4.27378,3.87398,4.14287,4.41688
8127522,2.81832,2.82525,3.39579,3.35475,2.73411,3.14654
8127526,8.9723,8.86262,8.89215,9.1464,9.20249,9.22931
8127532,5.06119,5.04741,5.00045,4.80956,4.81831,5.04268
8127534,7.88113,7.777,7.82627,9.64195,9.54448,9.61868
8127542,5.88125,6.09536,5.81534,6.70385,6.18776,6.46043
8127544,6.57528,6.25478,6.4626,7.10044,7.08489,6.8425
8127549,7.41592,7.47479,7.45377,8.70935,8.63824,8.76263
8127563,3.86648,3.7568,3.6095,4.90757,4.74469,4.81179
8127629,8.38562,8.35984,8.39401,7.6856,7.77963,7.49704
8127637,9.70866,9.691,9.6406,9.31814,9.32962,9.23281
8127646,2.63698,2.83948,3.222,2.82807,2.4822,2.68709
8127656,2.33397,1.7704,1.66037,1.94872,1.74454,1.59621
8127658,4.85697,4.838,4.88269,5.11893,4.75189,4.76456
8127660,3.33253,2.98739,3.20673,2.91922,2.85223,3.02644
8127662,3.21105,3.23729,3.0648,3.10077,3.53321,3.28295
8127664,2.09939,2.34444,2.34312,2.39855,2.15908,2.92089
8127666,2.18698,2.02426,2.0569,1.98634,2.13966,2.14346
8127686,2.40896,2.5065,2.29809,2.27146,2.15476,2.21537
8127688,1.01088,1.11487,1.07664,0.87825,1.10274,0.94392
8127690,3.47835,3.25031,3.31533,4.04384,3.92029,4.32802
8127692,5.15846,5.36033,5.35906,4.98936,4.87492,4.86793
8127696,2.65703,2.69649,2.57996,2.70836,3.02421,2.71121
8127698,8.69932,8.67591,8.64014,8.72838,8.51964,8.71364
8127743,7.88713,7.93216,7.89613,7.93048,7.98763,7.99506
8127752,2.52366,3.10322,2.87149,2.43807,2.26499,2.46589
8127754,3.05137,3.15651,3.05137,2.72848,3.05587,3.05587
8127756,3.30985,3.44086,3.29881,2.92089,3.16441,3.26814
8127767,2.98944,3.16921,2.73585,2.77882,3.00747,3.1906
8127776,2.93698,2.39414,2.98882,3.32695,3.54241,3.28338
8127778,9.71495,9.73448,9.72533,10.21654,10.25196,10.07211
8127787,7.95029,7.7021,7.82501,8.22671,8.16156,8.12314
8127822,4.97429,4.73381,4.85353,5.1915,4.58436,4.70115
8127824,4.5102,4.63844,4.45071,4.26432,4.20866,4.09698
8127841,6.78936,6.59379,6.60036,6.51891,6.52449,6.38252
8127854,6.80839,6.81068,6.88351,8.85545,8.79832,8.68375
8127872,4.11688,4.22564,4.32228,3.9032,4.17925,4.08639
8127903,5.16945,4.82875,5.17922,4.85232,4.83942,4.4639
8127932,6.85662,6.96229,6.92708,6.35122,6.50808,6.44565
8127943,7.81603,7.57281,7.75054,7.77973,7.75164,7.61204
8127977,8.6345,8.65454,8.52187,8.53734,8.51988,8.57188
8127987,7.66961,7.65767,7.89119,7.45739,7.42702,7.19278
8127989,7.07214,6.83972,6.65568,6.92247,6.91458,6.62471
8127991,2.34936,2.42885,2.09495,2.00291,2.08572,1.9299
8127993,1.30097,1.55108,1.2786,1.03036,1.277,1.21339
8127995,1.0405,1.06576,1.49041,1.23689,1.19054,1.10224
8127997,1.06499,1.21034,1.50481,1.01069,1.29399,0.9053
8127999,2.41398,2.05684,2.21483,1.95775,2.15452,1.7532
8128001,2.58928,2.6316,2.48374,2.70707,2.83203,2.71753
8128007,2.68595,2.66258,2.53541,2.57345,2.57291,2.40917
8128013,7.29873,7.08433,7.18559,7.0211,7.16573,6.84499
8128034,8.40266,8.17369,8.43517,9.17024,9.17623,9.35111
8128043,4.84299,4.64807,4.59281,4.3969,4.27186,4.16483
8128052,7.96482,7.86018,7.88465,7.37498,7.41935,7.26599
8128075,4.11996,4.07614,4.02021,4.25122,4.01406,4.13236
8128077,1.06745,1.4154,1.29571,1.03336,1.36127,1.19656
8128079,2.41582,2.49632,2.55846,3.12442,3.09733,3.10712
8128087,3.58675,3.36558,3.32246,3.25442,3.09369,3.47865
8128099,5.373,5.36798,5.65212,5.9092,5.84437,5.8202
8128109,2.30782,2.09411,2.36895,2.39718,2.81204,2.30901
8128111,8.99241,8.8367,9.00307,9.03616,8.88298,9.09597
8128123,8.1525,8.09701,7.99049,7.32481,7.33139,7.10948
8128133,7.1834,6.99952,7.10965,7.29565,7.25602,7.12031
8128138,7.76528,7.65059,7.67375,6.93284,6.94839,6.80464
8128245,2.72571,1.17685,2.20781,1.46416,1.56539,1.01712
8128247,4.42342,4.32399,4.26494,3.66415,3.71016,3.83597
8128258,4.52257,4.69334,4.5662,4.79086,4.67901,4.55693
8128260,8.38279,8.33395,8.23745,8.13144,8.07833,8.06817
8128282,2.76395,2.47015,2.2839,2.20855,1.95859,1.87726
8128284,4.2096,4.16165,4.21881,6.54451,6.4485,6.25991
8128308,2.82528,3.20814,3.20127,3.17073,3.00535,3.29145
8128310,1.20865,1.59366,1.40923,1.04632,1.13807,0.82036
8128312,4.20865,4.31504,4.53208,4.34204,4.57813,4.47862
8128314,1.97258,2.203,2.16588,1.45124,1.66521,1.82422
8128316,4.39676,4.67154,4.67313,3.55115,3.3875,3.20965
8128322,7.52744,7.15971,7.33013,6.61549,6.86695,6.38699
8128327,4.26954,4.69623,4.50568,4.30907,4.31813,4.45603
8128329,7.79408,7.54813,7.57924,5.99159,6.01191,5.57822
8128356,6.42043,6.49169,6.42863,5.33914,5.62951,5.49249
8128371,3.44872,3.51331,3.4382,4.12631,3.74464,3.68822
8128383,3.91701,3.47168,3.83238,3.46704,3.33152,2.98432
