cold_27h_1	cold_27h_2	cold_27h_3	cold_3h_1	cold_3h_2	cold_3h_3	cold_9h_1	cold_9h_2	cold_9h_3	control_27h_1	control_27h_2	control_27h_3	control_3h_1	control_3h_2	control_3h_3	control_9h_1	control_9h_2	control_9h_3	heat_27h_1	heat_27h_2	heat_27h_3	heat_3h_1	heat_3h_2	heat_3h_3	heat_9h_1	heat_9h_2	heat_9h_3	salt_27h_1	salt_27h_2	salt_27h_3	salt_3h_1	salt_3h_2	salt_3h_3	salt_9h_1	salt_9h_2	salt_9h_3
TA28314_4113	-0.915935735211525	-0.83650126771712	-1.08926733809709	-0.83650126771712	-0.556393348524385	-0.785875194647153	-1.05889368905357	-1.25153876699596	-1.15200309344505	-0.200912693925996	-0.377069649079823	-0.340075441597622	-0.217591435072627	0.0565835283663675	-0.0144995696951151	-0.599462070416271	-0.217591435072627	-0.473931188332412	-0.136061549576028	-0.415037499278844	0.31034012061215	-0.3040061868901	0.0840642647884745	0.0426443374084937	-0.434402824145775	0.070389327891398	-0.104697378666693	-0.643856189774725	-0.556393348524385	-0.761213140412883	-0.599462070416271	-0.0588936890535686	-0.62148837674627	-0.915935735211525	-0.785875194647153	-0.862496476250065
TA28315_4113	-1	-0.785875194647153	-1.05889368905357	-0.915935735211525	-0.514573172829758	-0.83650126771712	-1	-1.12029423371771	-0.971430847803229	-0.234465253637023	-0.415037499278844	-0.340075441597622	-0.184424571137427	-0.0144995696951151	-0.0144995696951151	-0.494109070270043	-0.251538766995965	-0.377069649079823	-0.0144995696951151	-0.200912693925996	0.0285691521967709	-0.251538766995965	0.111031312388744	-0.0144995696951151	-0.286304185156641	0.22650852980868	-0.0439433475875971	-0.68965987938785	-0.535331732996556	-0.643856189774725	-0.473931188332412	-0.0291463456595165	-0.577766999316952	-0.943416471633633	-0.785875194647153	-0.915935735211525
TA28316_4113	-0.943416471633633	-0.736965594166206	-0.83650126771712	-0.761213140412883	-0.514573172829758	-0.68965987938785	-1.02914634565952	-1.12029423371771	-0.862496476250065	-0.200912693925996	-0.358453970912476	-0.2688167584278	0.0143552929770701	0.0143552929770701	0.214124805352847	-0.454031630894707	-0.0740005814437769	-0.234465253637023	-0.0892673380970874	-0.415037499278844	-0.120294233717712	-0.358453970912476	0.20163386116965	0.214124805352847	-0.2688167584278	0.16349873228288	-0.0144995696951151	-0.535331732996556	-0.415037499278844	-0.599462070416271	-0.395928676331139	0.0426443374084937	-0.395928676331139	-0.810966175609983	-0.68965987938785	-0.736965594166206
TA28320_4113	0.55581615506164	0.622930350920177	0.137503523749935	0.37851162325373	0.321928094887362	0	0.22650852980868	0.238786859587116	-0.0892673380970874	-0.0740005814437769	0.150559676575381	-0.377069649079823	0.111031312388744	-0.120294233717712	-0.136061549576028	-0.234465253637023	-0.104697378666693	-0.3040061868901	0.0143552929770701	0.176322772640463	-0.0144995696951151	0.0143552929770701	-0.251538766995965	0.137503523749935	-0.200912693925996	-0.0892673380970874	-0.168122758808327	-0.15200309344505	0.0565835283663675	0.16349873228288	-0.0892673380970874	-0.0892673380970874	-0.0892673380970874	-0.286304185156641	0.137503523749935	-0.0439433475875971
TA28322_4113	0.321928094887362	0.214124805352847	0.0285691521967709	0.189033824390017	0.137503523749935	-0.0588936890535686	-0.0892673380970874	-0.0892673380970874	-0.286304185156641	0.0426443374084937	-0.0439433475875971	-0.577766999316952	-0.0439433475875971	-0.415037499278844	-0.340075441597622	-0.395928676331139	-0.2688167584278	-0.340075441597622	0.176322772640463	0.070389327891398	-0.0144995696951151	-0.0439433475875971	-0.120294233717712	-0.15200309344505	0.0143552929770701	-0.0144995696951151	-0.415037499278844	-0.104697378666693	0.0976107966264223	-0.0740005814437769	-0.15200309344505	-0.251538766995965	-0.358453970912476	-0.120294233717712	0.189033824390017	-0.104697378666693
TA28323_4113	0.280650847072685	0.0895644143860762	-0.269235720263561	0.155286397298577	0.627236553976366	0.394802033165789	0.711977297007448	0.0817493661414398	-0.13301916834554	-0.058971964515687	0.00632009038938523	-0.169581316151858	-0.358572545338723	0.090710320140071	-0.15200309344505	-0.163855223740684	-0.248681941398768	-0.211182867366335	-0.201770930220507	-0.352785198945336	0.367197654380083	0.211493225283358	-0.337421941129204	-0.0144995696951151	-0.405736236612799	-0.044250075569446	-0.185916500356838	-0.644032321510539	-0.536696629374342	-0.234864726176898	-0.740178728745922	-0.331230078901288	-0.416192579622444	-0.494109070270043	-0.547709782539341	-0.476161012427762
TA28326_4113	1.51096191927738	1.80322703643493	1.57531233068744	1.57531233068744	0.713695814843359	0.790772037862	1.95233356636969	2.4541758931858	1.71808758396052	0.367371065648529	0.137503523749935	0.238786859587116	0.0143552929770701	-0.535331732996556	0.070389327891398	0.356143810225275	-0.0588936890535686	0.422233000683048	0.53605290024021	0.333423733725192	-0.473931188332412	0.970853654340484	0.0840642647884745	0.263034405833794	0.782408564927373	-0.494109070270043	-0.340075441597622	1.18903382439002	1.78659636189081	1.22032995487956	0.659924558402378	0.250961573533219	0.918386234446348	1.10433665981474	1.50080205305716	1.23878685958712
TA28327_4113	-0.0588936890535686	0.422233000683048	-0.0291463456595165	0.485426827170242	0.250961573533219	0.31034012061215	-0.0558912008920451	-0.136061549576028	0.464668267003444	0	0.20163386116965	0.367371065648529	0.0976107966264223	0.263034405833794	0.298658315564515	0.263034405833794	0.286881147788162	0.0143552929770701	0.20163386116965	0.250961573533219	0.137503523749935	0.238786859587116	0.0426443374084937	0.632268215499513	0.0976107966264223	0.176322772640463	0.31034012061215	0.321928094887362	0.367371065648529	0.238786859587116	0.55581615506164	0.20163386116965	0.485426827170242	0.545968369105293	0.443606651475615	0.250961573533219
TA28331_4113	0.464668267003444	-0.0439433475875971	-0.340075441597622	0.0976107966264223	0.594548549550354	0.250961573533219	-0.0892673380970874	0.0143552929770701	-0.184424571137427	-0.251538766995965	-0.3040061868901	-0.286304185156641	-0.599462070416271	-0.104697378666693	-0.217591435072627	-0.3040061868901	-0.2688167584278	-0.200912693925996	0.454175893185802	-0.104697378666693	0.823749360308273	0.356143810225275	-0.120294233717712	0.31034012061215	-0.217591435072627	-0.15200309344505	0.0426443374084937	-0.62148837674627	-0.184424571137427	-0.251538766995965	-1.21759143507263	-0.168122758808327	-0.358453970912476	-0.68965987938785	-0.286304185156641	0.0143552929770701
TA28332_4113	0.659924558402378	-0.0439433475875971	-0.599462070416271	0.389566811762726	0.584962500721156	0.464668267003444	-0.3040061868901	0.0426443374084937	-0.286304185156641	-0.120294233717712	-0.358453970912476	-0.321928094887362	-0.556393348524385	-0.184424571137427	-0.321928094887362	-0.15200309344505	-0.217591435072627	-0.358453970912476	0.443606651475615	0.0285691521967709	0.678071905112638	0.27500704749987	0.20163386116965	0.238786859587116	-0.340075441597622	-0.0740005814437769	-0.168122758808327	-0.415037499278844	-0.104697378666693	-0.251538766995965	-0.785875194647153	-0.104697378666693	-0.556393348524385	-0.62148837674627	-0.2688167584278	0.0426443374084937
TA28335_4113	0.516015147003665	0.344828496997441	0.189033824390017	0.214124805352847	0	0.0976107966264223	1.0703893278914	0.443606651475615	0.27500704749987	0.0976107966264223	-0.0144995696951151	-0.0892673380970874	-0.0291463456595165	-0.0740005814437769	0.0285691521967709	0.0565835283663675	0	-0.184424571137427	-0.120294233717712	0.189033824390017	-0.15200309344505	-0.184424571137427	-0.0892673380970874	-0.0144995696951151	0.070389327891398	-0.0291463456595165	-0.136061549576028	-0.0439433475875971	0.150559676575381	0.6959938131099	-0.0291463456595165	0.0426443374084937	-0.15200309344505	0.298658315564515	0.111031312388744	-0.0740005814437769
TA28337_4113	-0.915935735211525	-0.234465253637023	0.16349873228288	-0.395928676331139	-0.358453970912476	-0.358453970912476	-0.494109070270043	-0.358453970912476	-0.395928676331139	-0.200912693925996	0.176322772640463	0.790772037862	-0.0291463456595165	0.124328135002202	0.356143810225275	-0.535331732996556	0.0143552929770701	0.16349873228288	0.0426443374084937	0.748461233004035	-0.120294233717712	-0.200912693925996	0.31034012061215	0.27500704749987	-0.0291463456595165	0.20163386116965	0.298658315564515	-0.184424571137427	-0.184424571137427	-0.473931188332412	0.150559676575381	-0.473931188332412	0.111031312388744	-0.377069649079823	-0.415037499278844	-0.415037499278844
TA28338_4113	1.26303440583379	0.189033824390017	1.11103131238874	0.380729448503549	0.263034405833794	0.286881147788162	-0.0203404482841755	0	0.176322772640463	0.260627908126699	-0.2688167584278	0.538041453333664	0.0840642647884745	0.228972569760161	-0.415037499278844	0.713695814843359	0.407080775450501	-0.340075441597622	0.286881147788162	0.367371065648529	-0.0679388286565756	0.221567788538409	0	0.678071905112638	3.17312743348066	0.22404027421793	0.526068811667588	0.526068811667588	0.393965275660243	0.739848102699327	0.398350370345965	0.454175893185802	-0.184424571137427	0.887525270741587	0.565597175854225	0.22650852980868
TA28345_4113	0.0840000622589102	0.116453150503415	0.185472706288318	0.499278291565166	0.343216646613167	0.2559869908909	0.220104037506875	0.109483555024478	-0.044250075569446	0.0563167084926227	0.0744995812938822	-0.1344083792139	0.083036337973353	-0.12817789164687	-0.162769674219871	-0.319228101016067	0.0671761933116815	-0.428629913941959	-0.331001768242492	0.330418683848142	-0.106785458398472	-0.105448391249309	-0.18293572123748	-0.0979732205163235	-0.207287955357996	-0.188534824539912	-0.322379078034559	0.200706012681904	0.315854822392801	-0.000649505089551666	0.193681270417998	-0.160603463821854	-0.21768897378151	-0.525849093824682	-0.0820379628728125	0.0759294083635025
TA28348_4113	-0.0439433475875971	0.0285691521967709	0.0538064436957938	0	-0.0291463456595165	0.0426443374084937	0.0143552929770701	-0.217591435072627	-0.217591435072627	-0.3040061868901	-0.168122758808327	-0.358453970912476	0.189033824390017	0.0426443374084937	-0.0144995696951151	0.622930350920177	-0.0291463456595165	-0.184424571137427	-0.217591435072627	-0.251538766995965	0.20163386116965	0.20163386116965	-0.217591435072627	-0.0439433475875971	-0.168122758808327	-0.0740005814437769	0.189033824390017	0.0143552929770701	0.070389327891398	0.263034405833794	-0.0740005814437769	0	0.189033824390017	0.0426443374084937	-0.15200309344505	0.321928094887362
TA28352_4113	-0.120294233717712	-0.200912693925996	0.0976107966264223	-0.168122758808327	-0.535331732996556	-0.286304185156641	-0.0144995696951151	0.0285691521967709	-0.120294233717712	0.176322772640463	0.0840642647884745	0.16349873228288	0	-0.15200309344505	-0.0892673380970874	0.0840642647884745	-0.136061549576028	-0.0740005814437769	0.545968369105293	0.20163386116965	0.333423733725192	0.31034012061215	-0.0291463456595165	-0.136061549576028	0.367371065648529	0.189033824390017	-0.0144995696951151	0.584962500721156	0.344828496997441	0.454175893185802	0.0143552929770701	-0.168122758808327	-0.0144995696951151	0.632268215499513	0.613531652917927	0.333423733725192
TA28353_4113	-0.643856189774725	-1.15200309344505	-1.35845397091248	-1.73696559416621	-0.888968687611256	-0.761213140412883	-1.32192809488736	-1.94341647163363	-1.59946207041627	0	-0.415037499278844	-0.286304185156641	-0.200912693925996	-0.120294233717712	-0.217591435072627	-0.340075441597622	-0.120294233717712	-0.395928676331139	0.150559676575381	-0.184424571137427	0.16349873228288	0.0143552929770701	0.0426443374084937	0.0285691521967709	-0.454031630894707	-0.0439433475875971	-0.321928094887362	-0.943416471633633	-0.888968687611256	-0.888968687611256	-0.761213140412883	-0.415037499278844	-0.62148837674627	-1.39592867633114	-0.888968687611256	-1.15200309344505
TA28355_4113	0.263034405833794	0.454175893185802	0.0426443374084937	0.0565835283663675	0.0285691521967709	-0.104697378666693	0.0143552929770701	0.333423733725192	0.124328135002202	-0.104697378666693	0.0976107966264223	-0.184424571137427	-0.136061549576028	-0.0588936890535686	-0.15200309344505	-0.104697378666693	-0.104697378666693	0.0976107966264223	0.22650852980868	-0.0439433475875971	-0.0439433475875971	-0.0892673380970874	0.150559676575381	-0.217591435072627	-0.0144995696951151	0.0565835283663675	-0.120294233717712	-0.136061549576028	0.0840642647884745	-0.0439433475875971	0.0426443374084937	-0.286304185156641	-0.200912693925996	-0.136061549576028	0.111031312388744	0.0840642647884745
TA28358_4113	-0.286304185156641	-0.120294233717712	-0.104697378666693	0.739848102699327	-0.0291463456595165	0.070389327891398	0.298658315564515	0.475084882948783	0.0426443374084937	0.070389327891398	0	-0.168122758808327	-0.0740005814437769	-0.120294233717712	-0.0892673380970874	-0.200912693925996	0.150559676575381	0.0285691521967709	0	0.238786859587116	-0.104697378666693	-0.0740005814437769	0.111031312388744	-0.0439433475875971	0.250961573533219	0.070389327891398	-0.0291463456595165	-0.0740005814437769	0.0976107966264223	-0.0588936890535686	0.238786859587116	-0.377069649079823	-0.136061549576028	-0.251538766995965	0.0840642647884745	0.0426443374084937
TA28359_4113	-0.29515518602337	-0.269235720263561	-0.217981669066696	0.408811628755716	-0.0370002907218885	0.115839080899255	0.143677042514603	0.142257066622123	-0.0094390051028447	0.0633543010984841	-0.058971964515687	-0.112495806192202	-0.059206841878302	0.062693302682907	0.0960339422398252	-0.0850346390801787	-0.0515734635516467	0.0630899744115966	-0.120379464121361	0.108801488293394	-0.226620664782614	-0.0627392106999166	0.0838074203775557	0.0565168326499459	0.0621640675011009	0.0279448790981415	0.0895644143860762	-0.116045502383871	-0.0365448466235568	-0.209252064499312	-0.0222691980382493	-0.322943203753812	-0.12817789164687	-0.256565599327926	0.00717764648853503	-0.0094390051028447
TA28368_4113	-0.415037499278844	-1.02914634565952	-0.643856189774725	0.070389327891398	0.0426443374084937	-0.136061549576028	-0.200912693925996	-0.666576266274808	-0.434402824145775	-0.0291463456595165	-0.217591435072627	0.0840642647884745	0.111031312388744	0.070389327891398	-0.0892673380970874	-0.0892673380970874	-0.0740005814437769	0	-0.0740005814437769	-0.168122758808327	0.0285691521967709	-0.62148837674627	0.150559676575381	-0.0439433475875971	-0.340075441597622	0.070389327891398	-0.0588936890535686	-1.02914634565952	-1.51457317282976	-0.83650126771712	-0.0291463456595165	-0.217591435072627	-0.2688167584278	-0.643856189774725	-0.785875194647153	-0.434402824145775
TA28371_4113	-0.0291463456595165	-0.340075441597622	-0.251538766995965	0.0976107966264223	-0.184424571137427	-0.234465253637023	-0.599462070416271	-0.0439433475875971	-0.234465253637023	0.0426443374084937	-0.0588936890535686	0	-0.217591435072627	-0.0144995696951151	-0.0291463456595165	0.0976107966264223	0.0976107966264223	0	0.124328135002202	0.400537929583729	-0.0439433475875971	0.0426443374084937	-0.104697378666693	-0.0291463456595165	0.389566811762726	0.0426443374084937	-0.286304185156641	0.111031312388744	0.124328135002202	-0.286304185156641	0	0.0285691521967709	-0.234465253637023	0.20163386116965	-0.0439433475875971	-0.358453970912476
TA28374_4113	-0.168122758808327	0.31034012061215	0.422233000683048	-0.434402824145775	-0.234465253637023	-0.251538766995965	-0.321928094887362	-0.0144995696951151	-0.0439433475875971	-0.0291463456595165	0.111031312388744	0.321928094887362	0.111031312388744	0.150559676575381	0.411426245726465	-0.286304185156641	0.0143552929770701	0.22650852980868	0.454175893185802	0.27500704749987	-0.0588936890535686	0.632268215499513	0.111031312388744	0.298658315564515	-0.184424571137427	-0.234465253637023	-0.200912693925996	0.070389327891398	0.137503523749935	0.137503523749935	-0.0740005814437769	-0.3040061868901	-0.136061549576028	0.189033824390017	0.321928094887362	0.389566811762726
TA28380_4113	0.111031312388744	-0.184424571137427	-0.395928676331139	0.0840642647884745	-0.168122758808327	-0.415037499278844	-0.0439433475875971	0.286881147788162	-0.340075441597622	-0.0144995696951151	-0.168122758808327	-0.514573172829758	-0.0588936890535686	-0.377069649079823	-0.473931188332412	-0.251538766995965	0.0565835283663675	-0.358453970912476	-0.0892673380970874	0.214124805352847	-0.0892673380970874	-0.200912693925996	-0.217591435072627	-0.514573172829758	-0.120294233717712	-0.0439433475875971	-0.0892673380970874	-0.168122758808327	0.070389327891398	-0.0892673380970874	-0.340075441597622	0.0426443374084937	-0.395928676331139	-0.415037499278844	-0.0892673380970874	-0.168122758808327
TA28381_4113	-0.0291463456595165	0.356143810225275	-0.321928094887362	-0.161653263478769	-0.0380063225797449	-0.0469210473874926	0.0840642647884745	-0.217591435072627	-0.0588936890535682	-0.321928094887362	0	-0.104697378666693	-0.415037499278844	-0.15200309344505	-0.207561069935362	-0.251538766995964	0.070389327891398	-0.0528949484321253	-0.139235797371172	0.189033824390017	-0.0144995696951151	-0.0923401721467106	-0.643856189774725	-0.248107861595691	-0.83650126771712	-0.0291463456595165	-0.220950447162541	-0.15200309344505	-0.104697378666693	-0.107803289534515	0.0565835283663675	-0.136061549576028	-0.22431729826094	-0.68965987938785	0.0976107966264223	-0.207561069935362
TA28382_4113	0.286881147788162	0.53605290024021	0.344828496997441	-0.321928094887362	0.333423733725192	0.464668267003444	-0.0291463456595165	-0.2688167584278	0.214124805352847	0.0285691521967709	0	0.298658315564515	0.0285691521967709	0.20163386116965	0.356143810225275	0.0840642647884745	0.111031312388744	-0.234465253637023	0.0285691521967709	-0.120294233717712	-0.104697378666693	-0.286304185156641	-0.0144995696951151	0.20163386116965	-0.15200309344505	0.0285691521967709	0.20163386116965	0.27500704749987	0.124328135002202	0.321928094887362	0.0285691521967709	0.070389327891398	0.321928094887362	-0.184424571137427	0.0565835283663675	-0.0144995696951151
TA28383_4113	-0.217981669066696	0.0159798706987724	0.0508922620834661	-0.0440200173565425	0.0634864281288828	-0.0458625407604704	0.150325453821332	-0.128695048452707	-0.0979732205163235	0.0435277172716877	-0.059206841878302	0.0082481599480979	-0.0318553526756721	0.0587145417934472	-0.0218973119030626	-0.102948050720126	-0.096487437250678	-0.00812467582253742	0.153714262596124	0.0354694106717188	0.198134556095469	0.117311970681928	0.2622826105386	0.054713713343077	0.0118051075913227	0.197641102066117	0.143913433642541	-0.0163419048653599	-0.0237586627847623	0.0498832431464648	-0.0440200173565425	-0.215643425461959	-0.0792146813022414	-0.1344083792139	-0.141658164061458	-0.0271961484093138
TA28384_4113	-0.217591435072627	-0.535331732996556	-0.340075441597622	-0.0144995696951151	0.286881147788162	0.0285691521967709	0.22650852980868	-0.120294233717712	0.0285691521967709	0.0285691521967709	-0.0439433475875971	-0.0144995696951151	0.0285691521967709	0.0143552929770701	-0.0740005814437769	0.0976107966264223	0.0840642647884745	-0.0291463456595165	0.0840642647884745	0.238786859587116	0.27500704749987	0.0285691521967709	0.286881147788162	0.0840642647884745	0.0143552929770701	0.321928094887362	0.27500704749987	-0.184424571137427	-0.2688167584278	-0.377069649079823	-0.120294233717712	0.111031312388744	-0.0588936890535686	-0.0588936890535686	-0.200912693925996	-0.15200309344505
TA28390_4113	-0.15200309344505	0.137503523749935	-0.0291463456595165	0.411426245726465	0.485426827170242	0.20163386116965	0.111031312388744	0.070389327891398	0.22650852980868	0.150559676575381	-0.0291463456595165	0.20163386116965	0.189033824390017	0.070389327891398	0.189033824390017	0.176322772640463	0.176322772640463	0.443606651475615	0.070389327891398	0.214124805352847	-0.3040061868901	0.0976107966264223	0.37851162325373	0.238786859587116	0.0565835283663675	0.0840642647884745	-0.0740005814437769	-0.358453970912476	-0.217591435072627	-0.251538766995965	0.150559676575381	0.0143552929770701	0.0426443374084937	0	-0.0144995696951151	0.0143552929770701
TA28392_4113	0.030646169239147	-0.224451196920445	-0.375344081842937	-0.00943900510284476	-0.00620131442976763	-0.268921476076303	0.194783405881363	0.0788452567910267	-0.196750459005839	0.0935671457372677	0.091473247255551	-0.172598937105105	-0.183679762067184	-0.114048761626113	-0.101717734508979	-0.0580488548514609	0.304215390612531	0.0088327030390178	0.0817493661414398	0.576708121127624	0.136286341256544	0.0230010232722602	-0.0335158792486227	0.0508519284134931	-0.00466050100428728	0.207230152908049	0.187811671964452	-0.465767774516547	-0.3951797430362	-0.306760055701883	-0.211859871189322	-0.224254295726253	-0.323056081857546	-0.614522064604439	-0.216344103050265	-0.0166371156410965
TA28393_4113	0.389566811762726	0.53605290024021	0.31034012061215	0.0565835283663675	0.0285691521967709	-0.184424571137427	-0.0291463456595165	-0.234465253637023	0.0285691521967709	0	0	-0.217591435072627	0.16349873228288	0.0285691521967709	0.0143552929770701	0	-0.120294233717712	-0.0144995696951151	0.454175893185802	0.0143552929770701	0.214124805352847	0.22650852980868	0.0426443374084937	0.37851162325373	0.070389327891398	0.22650852980868	0.0565835283663675	-0.0439433475875971	0.150559676575381	0.464668267003444	-0.168122758808327	-0.286304185156641	0.0976107966264223	0.070389327891398	0.400537929583729	0.31034012061215
TA28395_4113	-0.168122758808327	-0.473931188332412	-0.340075441597622	-0.514573172829758	-0.120294233717712	-0.0588936890535686	0.0565835283663675	-0.377069649079823	-0.321928094887362	-0.0144995696951151	-0.0588936890535686	-0.321928094887362	-0.415037499278844	-0.120294233717712	-0.104697378666693	-0.0588936890535686	0.0143552929770701	-0.234465253637023	0.137503523749935	0.111031312388744	0.356143810225275	0.176322772640463	0.137503523749935	0.0426443374084937	-0.0588936890535686	0.0143552929770701	0.0143552929770701	-0.535331732996556	-0.473931188332412	-0.666576266274808	-0.713118852211838	-0.104697378666693	-0.415037499278844	-0.377069649079823	-0.217591435072627	-0.3040061868901
TA28396_4113	0.0840642647884745	0.214124805352847	0.443606651475615	-0.15200309344505	0.432959407276106	0.344828496997441	0.250961573533219	0.189033824390017	0.505890929729957	0	0.16349873228288	0.495695162624069	0.22650852980868	0.443606651475615	0.367371065648529	0.150559676575381	-0.0144995696951151	0.0143552929770701	-0.0588936890535686	0.0143552929770701	0.189033824390017	0.189033824390017	-0.473931188332412	0.333423733725192	-0.234465253637023	-0.184424571137427	0.344828496997441	0	0.0976107966264223	0.356143810225275	0.0426443374084937	-0.184424571137427	0.214124805352847	0.400537929583729	0.238786859587116	0.31034012061215
TA28397_4113	-0.358453970912476	-0.104697378666693	-0.454031630894707	0.0976107966264223	-0.120294233717712	0.0285691521967709	-0.415037499278844	-0.286304185156641	-0.0588936890535686	-0.0740005814437769	0.238786859587116	0.070389327891398	0.0976107966264223	0.0426443374084937	0.0426443374084937	-0.120294233717712	0.214124805352847	-0.340075441597622	-0.358453970912476	-0.454031630894707	-0.473931188332412	0.176322772640463	0.31034012061215	-0.200912693925996	-0.251538766995965	-0.0439433475875971	-0.395928676331139	0.214124805352847	-0.136061549576028	-0.358453970912476	-0.0439433475875971	0.176322772640463	-0.168122758808327	-0.15200309344505	-0.0144995696951151	-0.0588936890535686
TA28399_4113	-0.136061549576028	0.137503523749935	-0.168122758808327	0.20163386116965	0.0840642647884745	-0.0439433475875971	-0.3040061868901	0.238786859587116	0.22650852980868	0.124328135002202	0.111031312388744	-0.234465253637023	-0.15200309344505	0.0426443374084937	0.137503523749935	-0.0291463456595165	-0.0144995696951151	-0.0439433475875971	0.0426443374084937	0	-0.2688167584278	0.189033824390017	0.263034405833794	-0.0892673380970874	-0.2688167584278	-0.217591435072627	-0.2688167584278	0.124328135002202	0.238786859587116	-0.168122758808327	0.070389327891398	0.333423733725192	-0.104697378666693	-0.0588936890535686	0.070389327891398	0.27500704749987
TA28402_4113	-1.05889368905357	-0.736965594166206	0.0976107966264223	-0.415037499278844	-0.15200309344505	-0.104697378666693	-0.434402824145775	-0.358453970912476	-0.454031630894707	0.189033824390017	0.0143552929770701	0.263034405833794	-0.104697378666693	0.0840642647884745	0.250961573533219	0.0565835283663675	0.189033824390017	0.37851162325373	0.286881147788162	0.464668267003444	0.214124805352847	0.0426443374084937	0.0285691521967709	0.124328135002202	0.31034012061215	0.27500704749987	0.0840642647884745	0.0976107966264223	-0.0439433475875971	-0.286304185156641	0.0840642647884745	-0.0740005814437769	0.124328135002202	0.111031312388744	-0.120294233717712	-0.234465253637023
TA28403_4113	-1.08926733809709	-0.761213140412883	-0.0740005814437769	-0.535331732996556	-0.0439433475875971	0.0143552929770701	-0.0892673380970874	-0.377069649079823	-0.377069649079823	0.176322772640463	-0.0291463456595165	0.475084882948783	-0.120294233717712	0.0976107966264223	0.344828496997441	-0.0144995696951151	0.176322772640463	0.422233000683048	0.286881147788162	0.485426827170242	0.263034405833794	0.0426443374084937	0.0143552929770701	0.20163386116965	0.263034405833794	0.22650852980868	0.176322772640463	0.0840642647884745	-0.200912693925996	-0.251538766995965	0.150559676575381	-0.0892673380970874	0.150559676575381	0.31034012061215	-0.0291463456595165	-0.0144995696951151
TA28406_4113	0.27500704749987	0.176322772640463	0.214124805352847	0.16349873228288	-0.0144995696951151	-0.0892673380970874	-0.15200309344505	0.238786859587116	0.189033824390017	0.0426443374084937	-0.0740005814437769	-0.15200309344505	0.0143552929770701	-0.15200309344505	0.0285691521967709	0.0143552929770701	0.0976107966264223	0.389566811762726	-0.120294233717712	-0.217591435072627	-0.217591435072627	0.111031312388744	-0.0144995696951151	-0.321928094887362	-0.0291463456595165	-0.3040061868901	-0.434402824145775	0.31034012061215	0.0426443374084937	0.0285691521967709	0.0976107966264223	-0.251538766995965	-0.15200309344505	-0.0291463456595165	0.22650852980868	0.0976107966264223
TA28407_4113	-1.55639334852439	-1.47393118833241	-0.68965987938785	-2.05889368905357	-0.286304185156641	-0.454031630894707	-1.21759143507263	-2	-0.862496476250065	-0.120294233717712	0.27500704749987	0.575312330687437	-0.0291463456595165	0.389566811762726	0.584962500721156	-0.0291463456595165	-0.0439433475875971	0.124328135002202	-0.473931188332412	0.124328135002202	-0.136061549576028	-0.68965987938785	0.263034405833794	0.214124805352847	-0.810966175609983	0.070389327891398	0.0976107966264223	-0.713118852211838	-1.08926733809709	-1.02914634565952	-0.0740005814437769	-0.120294233717712	-0.0588936890535686	-0.251538766995965	-1.35845397091248	-1.18442457113743
TA28408_4113	-1.12029423371771	-0.810966175609983	-0.3040061868901	-1.47393118833241	-0.184424571137427	-0.15200309344505	-0.761213140412883	-1.47393118833241	-0.358453970912476	-0.0439433475875971	0.333423733725192	0.84799690655495	-0.0291463456595165	0.411426245726465	0.839959587489532	-0.15200309344505	0.0426443374084937	0.176322772640463	-0.473931188332412	-0.184424571137427	-0.136061549576028	-0.643856189774725	-0.0439433475875971	0.176322772640463	-0.862496476250065	-0.0439433475875971	0.0976107966264223	-0.494109070270043	-0.810966175609983	-0.577766999316952	0.0840642647884745	-0.120294233717712	0.137503523749935	-0.168122758808327	-0.810966175609983	-0.666576266274808
TA28410_4113	-0.217591435072627	0.124328135002202	0.20163386116965	-0.0892673380970874	-0.200912693925996	-0.286304185156641	0.070389327891398	-0.104697378666693	-0.136061549576028	-0.0439433475875971	-0.120294233717712	-0.0892673380970874	0.137503523749935	-0.120294233717712	-0.0144995696951151	-0.0291463456595165	-0.104697378666693	-0.0740005814437769	0.0976107966264223	-0.0740005814437769	-0.0144995696951151	0.22650852980868	-0.0892673380970874	-0.0144995696951151	0.176322772640463	-0.0439433475875971	-0.0144995696951151	0.0840642647884745	0.250961573533219	0.214124805352847	-0.0291463456595165	-0.377069649079823	-0.120294233717712	-0.0892673380970874	0.0976107966264223	0
TA28414_4113	-0.599462070416271	-0.217591435072627	-0.785875194647153	-0.340075441597622	-0.556393348524385	-0.377069649079823	-0.810966175609983	-1.21759143507263	-0.736965594166206	-0.136061549576028	0.0285691521967709	-0.184424571137427	-0.0144995696951151	0.189033824390017	-0.0291463456595165	-0.0740005814437769	0.16349873228288	0.27500704749987	0.526068811667588	0.815575428862573	0.150559676575381	0.344828496997441	0.454175893185802	0.454175893185802	0.31034012061215	0.526068811667588	0.516015147003665	0.0840642647884745	-0.0892673380970874	-0.666576266274808	0	0.22650852980868	-0.2688167584278	0.0285691521967709	-0.15200309344505	-0.340075441597622
